prepare_phase (in us),log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,CC (index) (in us),cache,num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,prepare_phase_dist_write (in us),time_wait_buffer,num_home_txn,Throughput,time_waiting_for_job,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,average_local_latency,network (in us),abort_local (in us),commit_phase (in us),lock_phase_dist_write (in us),time_send_msg,execute_phase_local (in us),execute_phase_dist_readonly (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),commit_phase_dist_readonly (in us),num_aborts_remote,int_aborts_ws1,95%_latency,commit_phase_local (in us),max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,num_cache_evictions,num_ro_read,commit_phase_dist_write (in us),NETWORK_DELAY,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,num_renew,abort_dist_readonly (in us),time_idle,time_recv_msg,num_cache_hits,num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,lock_phase_local (in us),prepare_phase_dist_readonly (in us),execute_phase_dist_write (in us),num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,COLLECT_LOCAL_LATENCY,int_inevitable,lock_phase_dist_readonly (in us),lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,average_distributed_latency,num_aborts,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,num_cache_updates,num_cache_remove,READ_PERC,num_pre_aborts,CC (row) (in us),prepare_phase_local (in us),num_aborts_rs,time_write_queue,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,COLLECT_DISTRIBUTED_LATENCY,time_output_idle,abort_dist_write (in us),time_write_output_queue
13132,0,100,2.69825,7870.96,0.600068,0.99,0.00280209,0,2196.05,0,18355,2.20126,0,28,21001.2,7.24101,100,35.1388,0,1.53702,18231,0,0,0.05,0.205439,14306.4,301553,5358.13,0,0.0253305,1171.47,3246.27,WAIT_DIE,7.45442,0,0,0,2.44763,0,0.00400434,0.00133482,0,0,0,0,0,false,0,0,0,0,0,0,79.6841,2437.96,0.650833,861,0,2.36861,366.973,2.69825,0,8045,0.0030347,11.0616,0,0,16239.1,0,0,24,0,0,14.9063,0.871409,0,2198,0,0,0,65,19383,0,0,306.746,20551.3,0,44,0,1.43675,false,0,0,0,0,26.0187,TWO_PC,1.43866,18355,12656.1,0,0,1203.8,65,0,0,0,0,0.5,0,0,14404.5,11289,0.00459524,0,32,100,573707,0,0,false,1.50683,1.3782e+06,0.032105
12067.1,0,44,2.70941,5245.21,1.50384,1.1,0.00339648,0,1612.4,0,27822,2.54566,0,28,16120.5,6.85206,44,16.1972,0,1.10292,27795,0,0,0.05,0.715568,12940.6,1.16408e+06,4042.28,0,0.0539064,32.5712,2323.88,WAIT_DIE,9.03952,0,0,0,1.93931,0,0.0235478,0.00231683,0,0,0,0,0,false,0,0,0,0,0,0,76.0626,2838.55,0.623778,4966,0,2.59468,3.36186,2.70941,0,8895,0.00436504,10.0549,0,0,8467.03,0,0,9,0,0,13.0069,0.738478,0,3710,0,0,0,162,29355,0,0,3545.63,9972.31,0,14,0,1.64129,false,0,0,0,0,6.05106,TWO_PC,2.36718,27822,9105.81,0,0,1036.24,162,0,0,0,0,0.5,0,0,11465.2,20431,0.0246539,0,21,44,1.48248e+06,0,0,false,1.89683,2.3301e+06,0.0597154
7800.98,0,1558,0.0957734,3567.62,0.0147875,0,0.00241511,0,61.2336,0,0,0.0319248,0,28,7295.63,1.20487,1558,1378.89,0,0.559764,0,0,0,0.05,0.00586425,9245.86,0,3418.93,0,0.128275,241.398,5925.67,WAIT_DIE,0,0,0,0,2.31057,0,0.00400384,0.00135125,0,0,0,0,0,false,0,0,0,0,0,0,31.637,227.05,4.53567,0,0,0.0526614,4.28468,0.107745,0,0,0.0151941,1.74391,0,0,9521.15,0,0,333,0,0,21.6549,0.259954,0,919,0,0,0,0,559,0,0,7149.9,6125.81,0,666,0,0.496555,false,0,0,0,0,9514.46,TWO_PC,0.0307345,0,7300.73,0,0,0,0,0,0,0,0,0.5,0,0,8550.69,0,0.00455705,0,559,1558,0,0,0,false,0.492282,0,0.00372186
8051.31,0,1560,0.0957651,3483.95,0.0150206,0.6,0.00241768,0,146.398,0,123,0.0319171,0,28,8305.05,1.22751,1560,1383.42,0,0.560433,123,0,0,0.05,0.00545829,9663.14,146.307,3346.96,0,0.061023,188.435,5442.28,WAIT_DIE,0.10112,0,0,0,2.13544,0,0.00395814,0.001228,0,0,0,0,0,false,0,0,0,0,0,0,31.5738,286.192,4.48179,0,0,0.0631615,4.39799,0.11144,0,23,0.0152557,1.90809,0,0,9299.17,0,0,333,0,0,21.291,0.418195,0,909,0,0,0,1,684,0,0,8029.85,6233.84,0,666,0,0.55565,false,0,0,0,0,7620.89,TWO_PC,0.0320487,123,7492.25,0,0,20.3151,1,0,0,0,0,0.5,0,0,7848.3,100,0.00457885,0,561,1560,138.404,0,0,false,0.55137,211.176,0.00410196
11462,0,747,0.361584,4930.46,0.0376038,0.8,0.0020779,0,150.634,0,3347,0.0917758,0,28,12239.2,1.95139,747,563.689,0,0.705809,3281,0,0,0.05,0.0126057,11897.7,6838.34,3954.21,0,0.0373582,384.844,6661.31,WAIT_DIE,2.34618,0,0,0,1.3385,0,0.00294828,0.00101366,0,0,0,0,0,false,0,0,0,0,0,0,37.1055,187.07,3.44493,155,0,0.140824,159.711,0.890433,0,1194,0.00804035,2.7053,0,0,10870.6,0,0,162,0,0,19.7689,0.493541,0,866,0,0,0,13,3575,0,0,9822.51,9294.16,0,318,0,0.37557,false,0,0,0,0,825.255,TWO_PC,0.0825441,3347,10810.8,0,0,34.3658,13,0,0,0,0,0.5,0,0,11644.7,2094,0.00335802,0,267,747,17257.1,0,0,false,0.682196,40136.7,0.00335681
19355.3,0,176,2.15872,13620.6,0.256667,0.9,0.00105451,0,831.939,0,5735,0.889822,0,28,28342.7,7.10569,176,64.1327,0,1.43591,5701,0,0,0.05,0.0510186,25522,57703,10520,0,0.0264329,4948.27,4594.12,WAIT_DIE,3.6563,0,0,0,2.16442,0,0.0134348,0.000523828,0,0,0,0,0,false,0,0,0,0,0,0,76.8407,1051.31,1.52947,98,0,1.72258,139.447,2.657,0,2482,0.00247028,10.8078,0,0,27910.7,0,0,43,0,0,18.6671,1.01594,0,510,0,0,0,18,5792,0,0,3043.05,28305.3,0,67,0,0.433847,false,0,0,0,0,319.52,TWO_PC,0.599416,5735,18808.2,0,0,2005.41,18,0,0,0,0,0.5,0,0,20971.1,3219,0.0136594,0,66,176,213172,0,0,false,1.56938,509880,0.00183559
9121,0,140,1.58569,4693.44,0.29541,0.99,0.00278161,0,304.959,0,11641,1.04952,0,28,14680.7,4.05017,140,74.0027,0,0.929922,11437,0,0,0.05,0.0785727,9631.59,115653,5241,0,0.0832466,1838.71,1660.99,WAIT_DIE,5.74933,0,0,0,1.38709,0,0.0208985,0.00155734,0,0,0,0,0,false,0,0,0,0,0,0,52.971,428.999,1.11641,2701,0,1.30345,53.4501,1.64656,0,4119,0.00361871,5.82473,0,0,13533.7,0,0,32,0,0,16.6024,0.571705,0,1686,0,0,0,63,11839,0,0,2323.55,9345.19,0,54,0,0.80794,false,0,0,0,0,60.9881,TWO_PC,0.640744,11641,7715.78,0,0,780.827,63,0,0,0,0,0.5,0,0,7589.4,7644,0.0215732,0,54,140,276355,0,0,false,1.04498,600823,0.00496283
12517.3,0,44,3.31851,9056.28,1.64625,1.1,0.00219769,0,1074.03,0,21404,2.99573,0,28,17496.1,9.00165,44,13.1104,0,1.8211,21386,0,0,0.05,0.717608,17341.7,1.26588e+06,7416.25,0,0.0440504,60.2982,7537.78,WAIT_DIE,6.98494,0,0,0,2.08974,0,0.00279554,0.000820658,0,0,0,0,0,false,0,0,0,0,0,0,93.9715,1915.49,0.508,966,0,3.1394,5.06379,3.31851,0,5188,0.00163314,13.5286,0,0,17170.4,0,0,11,0,0,15.3137,1.20036,0,852,0,0,0,72,21625,0,0,123.045,16564,0,14,0,1.0801,false,0,0,0,0,15.0796,TWO_PC,2.86815,21404,11685.6,0,0,40.786,72,0,0,0,0,0.5,0,0,15498.7,16410,0.00323047,0,19,44,1.61726e+06,0,0,false,1.71999,2.81249e+06,0.0163167
16400.3,0,783,0.115613,8427.4,0.0306783,0,0.00122188,0,61.5903,0,0,0.0906356,0,28,16523,0.959414,783,733.113,0,0.524427,0,0,0,0.05,0.0122128,19636.9,0,5850.58,0,0.012854,151.728,12215.4,WAIT_DIE,0,0,0,0,2.28054,0,0.00203069,0.000688925,0,0,0,0,0,false,0,0,0,0,0,0,29.9053,150.29,4.52012,0,0,0.103665,4.30532,0.159605,0,0,0.00758261,1.54004,0,0,16529.9,0,0,169,0,0,22.2219,0.405522,0,462,0,0,0,0,277,0,0,12648,16184.6,0,337,0,0.187704,false,0,0,0,0,16523.1,TWO_PC,0.0644096,0,15613.8,0,0,0,0,0,0,0,0,0.5,0,0,18181.3,0,0.00230164,0,277,783,0,0,0,false,0.422843,0,0.00249879
7666.32,0,1904,0.0957568,2390,0.0124624,0.6,0.0029254,0,353.245,0,93,0.0289636,0,28,7868.85,1.39768,1904,1642.93,0,0.502627,93,0,0,0.05,0.00521069,7152.04,82.4197,2274.61,0,0.0323017,406.597,3675.21,WAIT_DIE,0.0859525,0,0,0,1.01758,0,0.00489461,0.00161491,0,0,0,0,0,false,0,0,0,0,0,0,32.4493,424.764,4.28923,0,0,0.0326347,4.32252,0.147624,0,24,0.018555,1.93791,0,0,6417.73,0,0,416,0,0,21.2532,0.469429,0,1124,0,0,0,0,769,0,0,7897.86,3992.14,0,814,0,1.07101,false,0,0,0,0,5613.68,TWO_PC,0.0256964,93,6739.22,0,0,0,0,0,0,0,0,0.5,0,0,7380.3,69,0.00561926,0,674,1904,131.518,0,0,false,0.860777,271.989,0.00493033
22670.5,0,361,0.734209,13224.8,0.0802306,0.8,0.000879448,0,191.322,0,1898,0.143589,0,28,25071.1,2.72024,361,226.316,0,1.02154,1886,0,0,0.05,0.0246666,26821.5,11700.5,8005.9,0,0.00792672,531.778,20237.1,WAIT_DIE,1.48277,0,0,0,0.97006,0,0.00117462,0.000382829,0,0,0,0,0,false,0,0,0,0,0,0,44.6632,154.572,2.97801,27,0,0.287292,204.331,1.233,0,919,0.00382158,4.11007,0,0,21812.4,0,0,71,0,0,21.2452,0.609957,0,354,0,0,0,7,2035,0,0,16955.7,24830.2,0,159,0,0.174493,false,0,0,0,0,1419.4,TWO_PC,0.177786,1898,22283.1,0,0,143.199,7,0,0,0,0,0.5,0,0,23244.7,967,0.00135116,0,131,361,36329.4,0,0,false,0.622335,85912.5,0.00151891
10535.8,0,311,0.853826,5034.34,0.106867,0.9,0.00237174,0,178.098,0,7808,0.344944,0,28,14572.6,3.06664,311,182.643,0,0.806174,7715,0,0,0.05,0.0318151,11808.1,37606.9,4191.67,0,0.0227046,988.395,4774.83,WAIT_DIE,4.73597,0,0,0,1.72604,0,0.00303888,0.00101129,0,0,0,0,0,false,0,0,0,0,0,0,47.6778,246.91,2.01981,226,0,0.55214,463.616,1.28877,0,4123,0.00494422,4.8972,0,0,10637.6,0,0,67,0,0,17.395,0.560749,0,1251,0,0,0,59,7949,0,0,5373.14,9574.71,0,127,0,0.390692,false,0,0,0,0,163.827,TWO_PC,0.231312,7808,9990.62,0,0,276.049,59,0,0,0,0,0.5,0,0,9540.55,3684,0.00355288,0,117,311,87105.2,0,0,false,0.947061,190715,0.00339898
20033.5,0,84,3.04856,21540.2,0.637763,0.99,0.00166994,0,747.898,0,8107,1.8563,0,28,31237.6,8.39253,84,26.2119,0,1.54259,8048,0,0,0.05,0.183642,34575.9,243590,10285.8,0,0.0160738,3595.47,22957.5,WAIT_DIE,4.39856,0,0,0,2.5779,0,0.00258511,0.000901832,0,0,0,0,0,false,0,0,0,0,0,0,89.7304,917.997,1.60613,305,0,2.81702,4.30114,3.04856,0,4052,0.00230087,13.3707,0,0,25406.9,0,0,15,0,0,17.466,1.00396,0,1404,0,0,0,51,8514,0,0,6017,39387.5,0,35,0,0.298015,false,0,0,0,0,101.431,TWO_PC,1.30559,8107,19931.3,0,0,2596.88,51,0,0,0,0,0.5,0,0,15156.6,4422,0.00297969,0,34,84,585903,0,0,false,1.74017,1.19677e+06,0.00268853
11493.9,0,43,3.7042,10446.8,1.76495,1.1,0.00361002,0,1610.32,0,18673,3.48858,0,28,17187,10.7683,43,11.5331,0,1.89648,18553,0,0,0.05,0.602052,16943.8,1.04313e+06,7834.58,0,0.0685392,10625.5,1346.61,WAIT_DIE,6.35183,0,0,0,2.55149,0,0.00580006,0.00179138,0,0,0,0,0,false,0,0,0,0,0,0,104.395,2242.78,0.4938,2990,0,3.51802,4.75238,3.7042,0,8795,0.00314201,14.9267,0,0,16841,0,0,10,0,0,16.1621,1.22824,0,2424,0,0,0,139,19602,0,0,224.529,14880.7,0,13,0,1.21114,false,0,0,0,0,17.1757,TWO_PC,3.10228,18673,10926.9,0,0,2453,139,0,0,0,0,0.5,0,0,11404.1,10778,0.00677155,0,20,43,1.73518e+06,0,0,false,2.08638,3.05259e+06,0.00544638
10356.2,0,1189,0.107795,5995.15,0.0200807,0,0.00185318,0,68.4833,0,0,0.0598565,0,28,10611.2,1.27092,1189,1039.72,0,0.534977,0,0,0,0.05,0.00720594,13629.7,0,3729.36,0,0.0772152,325.14,10488.9,WAIT_DIE,0,0,0,0,2.99916,0,0.00292376,0.00108907,0,0,0,0,0,false,0,0,0,0,0,0,32.02,244.615,4.3591,0,0,0.0797944,51.1793,0.163453,0,0,0.0115816,1.72415,0,0,10320.9,0,0,252,0,0,22.1328,0.251192,0,716,0,0,0,0,427,0,0,9855.23,10115.3,0,510,0,0.375866,false,0,0,0,0,10314.4,TWO_PC,0.0430562,0,9487.92,0,0,0,0,0,0,0,0,0.5,0,0,10390.2,0,0.0192866,0,427,1189,0,0,0,false,0.490311,0,0.00339117
8102.8,0,1545,0.11525,4210.67,0.015468,0.6,0.00244092,0,80.7668,0,32,0.0319219,0,28,8290.66,1.20756,1545,1352.84,0,0.671463,32,0,0,0.05,0.00543089,9787.06,32.592,3117.96,0,0.0267512,176.525,6117.32,WAIT_DIE,0.0301917,0,0,0,1.4797,0,0.00398393,0.00140022,0,0,0,0,0,false,0,0,0,0,0,0,31.9772,174.272,4.27605,0,0,0.0615616,28.7115,0.183436,0,31,0.0150837,1.71836,0,0,8627.89,0,0,338,0,0,22.2344,0.269663,0,934,0,0,0,1,588,0,0,7967.13,7775.03,0,651,0,0.383906,false,0,0,0,0,8152.3,TWO_PC,0.0333217,32,7326.9,0,0,10.9295,1,0,0,0,0,0.5,0,0,8012.78,1,0.0044941,0,556,1545,36.5413,0,0,false,0.553779,63.3793,0.00419792
7097.86,0,1045,0.347138,2021.48,0.0269379,0.8,0.00312816,0,360.338,0,5738,0.0638343,0,28,8564.2,2.27466,1045,729.969,0,0.478446,5491,0,0,0.05,0.0111613,6746.53,9436.81,2616,0,0.0372433,375.749,2227.16,WAIT_DIE,3.9213,0,0,0,0.889,0,0.00490427,0.00164645,0,0,0,0,0,false,0,0,0,0,0,0,40.0839,338.698,3.35586,305,0,0.096154,187.712,0.934098,0,2940,0.0117815,3.41006,0,0,7174,0,0,219,0,0,17.7762,0.519727,0,1449,0,0,0,35,5941,0,0,5854.7,3937.61,0,457,0,0.683417,false,0,0,0,0,459.312,TWO_PC,0.0558405,5738,5952.86,0,0,108.486,35,0,0,0,0,0.5,0,0,6509.61,2607,0.00558067,0,369,1045,15202.6,0,0,false,1.29951,31366.1,0.00502802
14933.2,0,198,1.66319,12987.4,0.187626,0.9,0.00182159,0,613.176,0,9088,0.64061,0,28,18057.4,3.66451,198,108.567,0,0.836463,9064,0,0,0.05,0.069755,18463.8,82091,5576.79,0,0.0167764,7963.61,9322.59,WAIT_DIE,5.32626,0,0,0,1.22063,0,0.00278255,0.000942095,0,0,0,0,0,false,0,0,0,0,0,0,51.0651,903.962,1.62716,204,0,1.21498,41.8187,1.81548,0,3650,0.00340126,5.66102,0,0,15287.6,0,0,44,0,0,16.9061,0.560651,0,1091,0,0,0,29,9300,0,0,5804.93,20948.4,0,82,0,0.642766,false,0,0,0,0,117.344,TWO_PC,0.3939,9088,13872.1,0,0,2584.51,29,0,0,0,0,0.5,0,0,17088.1,5555,0.00316973,0,72,198,154128,0,0,false,1.08222,330361,0.00311939
